Z-Score Calculation Summary
====================================================================================================
Ticker: PCN
NAV Symbol: XPCNX
Start Date: 2022-12-22
End Date: 2025-12-22
Data Points: 720
Current Premium/Discount: 5.79345088% (0.057935)
Average Premium/Discount: 13.83550959% (0.138355)
STDEV.P: 5.08095673% (0.050810)
Z-Score: -1.58278433

====================================================================================================
Daily Price and NAV Data (3-Year Window)
====================================================================================================
Date,Price,NAV,Premium/Discount (Decimal),Premium/Discount (%)
2024-10-10,14.1700,11.9700,0.18379282,18.37928154%
2024-10-11,14.0200,11.8700,0.18112890,18.11288964%
2024-10-14,13.9700,11.8700,0.17691660,17.69165965%
2024-10-15,13.7000,11.8900,0.15222876,15.22287637%
2024-10-16,13.8400,11.9100,0.16204870,16.20486986%
2024-10-17,13.8500,11.9000,0.16386555,16.38655462%
2024-10-18,13.9100,11.9200,0.16694631,16.69463087%
2024-10-21,13.9000,11.9000,0.16806723,16.80672269%
2024-10-22,13.8700,11.8900,0.16652649,16.65264929%
2024-10-23,13.8200,11.8700,0.16427970,16.42796967%
2024-10-24,13.8000,11.8800,0.16161616,16.16161616%
2024-10-25,13.8500,11.8900,0.16484441,16.48444071%
2024-10-28,13.7800,11.9600,0.15217391,15.21739130%
2024-10-29,13.7500,11.9100,0.15449202,15.44920235%
2024-10-30,13.7700,11.8800,0.15909091,15.90909091%
2024-10-31,13.7800,11.8700,0.16090986,16.09098568%
2024-11-01,13.8200,11.8600,0.16526138,16.52613828%
2024-11-04,13.7700,11.8900,0.15811606,15.81160639%
2024-11-05,13.8300,11.8900,0.16316232,16.31623213%
2024-11-06,13.8600,11.8900,0.16568545,16.56854500%
2024-11-07,13.8600,11.9400,0.16080402,16.08040201%
2024-11-08,13.9900,11.9900,0.16680567,16.68056714%
2024-11-11,14.0000,11.9500,0.17154812,17.15481172%
2024-11-12,13.8600,11.8100,0.17358171,17.35817104%
2024-11-13,13.8700,11.8300,0.17244294,17.24429417%
2024-11-14,13.8900,11.8300,0.17413356,17.41335587%
2024-11-15,13.9000,11.8300,0.17497887,17.49788673%
2024-11-18,13.9300,11.8700,0.17354676,17.35467565%
2024-11-19,14.0000,11.8700,0.17944398,17.94439764%
2024-11-20,13.9400,11.8700,0.17438922,17.43892165%
2024-11-21,13.9700,11.8800,0.17592593,17.59259259%
2024-11-22,14.0100,11.8800,0.17929293,17.92929293%
2024-11-25,14.0300,11.9100,0.17800168,17.80016793%
2024-11-26,14.0700,11.9100,0.18136020,18.13602015%
2024-11-27,14.0600,11.8700,0.18449874,18.44987363%
2024-11-29,14.0600,11.9000,0.18151261,18.15126050%
2024-12-02,14.1100,11.9000,0.18571429,18.57142857%
2024-12-03,14.0900,11.9000,0.18403361,18.40336134%
2024-12-04,14.1200,11.9100,0.18555835,18.55583543%
2024-12-05,14.0300,11.9200,0.17701342,17.70134228%
2024-12-06,14.0300,11.9200,0.17701342,17.70134228%
2024-12-09,14.0720,11.9400,0.17855946,17.85594640%
2024-12-10,14.0900,11.9500,0.17907950,17.90794979%
2024-12-11,14.1000,11.9700,0.17794486,17.79448622%
2024-12-12,13.8600,11.8600,0.16863406,16.86340641%
2024-12-13,13.8800,11.8600,0.17032040,17.03204047%
2024-12-16,13.8500,11.8700,0.16680708,16.68070767%
2024-12-17,13.8200,11.8700,0.16427970,16.42796967%
2024-12-18,13.5900,11.8400,0.14780405,14.78040541%
2024-12-19,13.3200,11.8300,0.12595097,12.59509721%
2024-12-20,13.4300,11.8000,0.13813559,13.81355932%
2024-12-23,13.4400,11.8300,0.13609467,13.60946746%
2024-12-24,13.4800,11.8500,0.13755274,13.75527426%
2024-12-26,13.5000,11.8600,0.13827993,13.82799325%
2024-12-27,13.4200,11.8700,0.13058130,13.05812974%
2024-12-30,13.3900,11.8900,0.12615643,12.61564340%
2024-12-31,13.4200,11.8900,0.12867956,12.86795627%
2025-01-02,13.5100,11.9100,0.13434089,13.43408900%
2025-01-03,13.5800,11.8900,0.14213625,14.21362489%
2025-01-06,13.6000,11.9000,0.14285714,14.28571429%
2025-01-07,13.5400,11.9000,0.13781513,13.78151261%
2025-01-08,13.5400,11.9000,0.13781513,13.78151261%
2025-01-10,13.4700,11.9000,0.13193277,13.19327731%
2025-01-13,13.3400,11.7500,0.13531915,13.53191489%
2025-01-14,13.3700,11.7600,0.13690476,13.69047619%
2025-01-15,13.4000,11.8000,0.13559322,13.55932203%
2025-01-16,13.4600,11.8100,0.13971211,13.97121084%
2025-01-21,13.5300,11.8300,0.14370245,14.37024514%
2025-01-22,13.5000,11.8300,0.14116653,14.11665258%
2025-01-23,13.5000,11.8300,0.14116653,14.11665258%
2025-01-24,13.4900,11.8200,0.14128596,14.12859560%
2025-01-27,13.4600,11.8600,0.13490725,13.49072513%
2025-01-28,13.5000,11.8600,0.13827993,13.82799325%
2025-01-29,13.4900,11.8600,0.13743676,13.74367622%
2025-01-30,13.6000,11.8800,0.14478114,14.47811448%
2025-01-31,13.6100,11.8900,0.14465938,14.46593776%
2025-02-03,13.6300,11.8800,0.14730640,14.73063973%
2025-02-04,13.6700,11.9000,0.14873950,14.87394958%
2025-02-05,13.7500,11.9200,0.15352349,15.35234899%
2025-02-06,13.7600,11.9300,0.15339480,15.33948030%
2025-02-07,13.7600,11.9300,0.15339480,15.33948030%
2025-02-10,13.8000,11.9300,0.15674769,15.67476949%
2025-02-11,13.8100,11.9200,0.15855705,15.85570470%
2025-02-12,13.7600,11.8900,0.15727502,15.72750210%
2025-02-13,13.7000,11.8000,0.16101695,16.10169492%
2025-02-14,13.7300,11.8400,0.15962838,15.96283784%
2025-02-18,13.7600,11.8300,0.16314455,16.31445478%
2025-02-19,13.7900,11.8400,0.16469595,16.46959459%
2025-02-20,13.7600,11.8500,0.16118143,16.11814346%
2025-02-21,13.7500,11.8600,0.15935919,15.93591906%
2025-02-24,13.6800,11.8800,0.15151515,15.15151515%
2025-02-25,13.7100,11.9000,0.15210084,15.21008403%
2025-02-26,13.7200,11.9200,0.15100671,15.10067114%
2025-02-27,13.6000,11.9100,0.14189757,14.18975651%
2025-02-28,13.6500,11.9000,0.14705882,14.70588235%
2025-03-03,13.7000,11.9500,0.14644351,14.64435146%
2025-03-04,13.6600,11.9500,0.14309623,14.30962343%
2025-03-05,13.6400,11.9600,0.14046823,14.04682274%
2025-03-06,13.5900,11.9600,0.13628763,13.62876254%
2025-03-07,13.6000,11.9400,0.13902848,13.90284757%
2025-03-10,13.5200,11.9600,0.13043478,13.04347826%
2025-03-11,13.4200,11.9400,0.12395310,12.39530988%
2025-03-12,13.5100,11.9400,0.13149079,13.14907873%
2025-03-13,13.3600,11.9400,0.11892797,11.89279732%
2025-03-14,13.4300,11.9400,0.12479062,12.47906198%
2025-03-17,13.4800,11.8400,0.13851351,13.85135135%
2025-03-18,13.4800,11.8400,0.13851351,13.85135135%
2025-03-19,13.5000,11.8400,0.14020270,14.02027027%
2025-03-20,13.5700,11.8500,0.14514768,14.51476793%
2025-03-24,13.6000,11.8400,0.14864865,14.86486486%
2025-03-25,13.6400,11.8500,0.15105485,15.10548523%
2025-03-26,13.6500,11.8500,0.15189873,15.18987342%
2025-03-27,13.6600,11.8300,0.15469146,15.46914624%
2025-03-28,13.6200,11.8200,0.15228426,15.22842640%
2025-03-31,13.6500,11.7700,0.15972812,15.97281223%
2025-04-01,13.6400,11.7800,0.15789474,15.78947368%
2025-04-02,13.6400,11.7800,0.15789474,15.78947368%
2025-04-03,13.4300,11.7500,0.14297872,14.29787234%
2025-04-04,12.3300,11.7600,0.04846939,4.84693878%
2025-04-07,11.7600,11.5400,0.01906412,1.90641248%
2025-04-08,12.3400,11.5200,0.07118056,7.11805556%
2025-04-09,12.7900,11.5100,0.11120765,11.12076455%
2025-04-10,12.2600,11.5100,0.06516073,6.51607298%
2025-04-11,12.3500,11.4600,0.07766143,7.76614311%
2025-04-14,12.5000,11.4300,0.09361330,9.36132983%
2025-04-15,12.5800,11.4500,0.09868996,9.86899563%
2025-04-16,12.5400,11.4700,0.09328684,9.32868352%
2025-04-17,12.6200,11.4900,0.09834639,9.83463882%
2025-04-21,12.4900,11.4800,0.08797909,8.79790941%
2025-04-22,12.3500,11.4900,0.07484769,7.48476936%
2025-04-23,12.4500,11.5400,0.07885615,7.88561525%
2025-04-24,12.5200,11.5800,0.08117444,8.11744387%
2025-04-25,12.6200,11.6200,0.08605852,8.60585198%
2025-04-28,12.6600,11.6100,0.09043928,9.04392765%
2025-04-29,12.7100,11.6600,0.09005146,9.00514580%
2025-04-30,12.7700,11.6500,0.09613734,9.61373391%
2025-05-01,12.8500,11.6300,0.10490112,10.49011178%
2025-05-02,12.8800,11.6100,0.10938846,10.93884582%
2025-05-05,12.8700,11.6000,0.10948276,10.94827586%
2025-05-06,12.8300,11.6300,0.10318143,10.31814273%
2025-05-07,12.7800,11.6500,0.09699571,9.69957082%
2025-05-08,12.6800,11.6300,0.09028375,9.02837489%
2025-05-09,12.7500,11.6000,0.09913793,9.91379310%
2025-05-12,12.7600,11.5800,0.10189983,10.18998273%
2025-05-13,12.8000,11.6100,0.10249785,10.24978467%
2025-05-14,12.8000,11.6000,0.10344828,10.34482759%
2025-05-15,12.7900,11.6300,0.09974205,9.97420464%
2025-05-16,12.8500,11.6400,0.10395189,10.39518900%
2025-05-19,12.8600,11.6400,0.10481100,10.48109966%
2025-05-20,12.8400,11.6500,0.10214592,10.21459227%
2025-05-21,12.6100,11.6300,0.08426483,8.42648323%
2025-05-22,12.6300,11.6400,0.08505155,8.50515464%
2025-05-27,12.6700,11.6900,0.08383234,8.38323353%
2025-05-28,12.7100,11.6900,0.08725406,8.72540633%
2025-05-29,12.7100,11.7100,0.08539710,8.53970965%
2025-06-02,12.7900,11.7300,0.09036658,9.03665814%
2025-06-03,12.8000,11.7400,0.09028961,9.02896082%
2025-06-04,12.7900,11.7800,0.08573854,8.57385399%
2025-06-05,12.7500,11.7600,0.08418367,8.41836735%
2025-06-09,12.6900,11.7300,0.08184143,8.18414322%
2025-06-10,12.6900,11.7400,0.08091993,8.09199319%
2025-06-11,12.7000,11.7700,0.07901444,7.90144435%
2025-06-12,12.6400,11.6700,0.08311911,8.31191088%
2025-06-16,12.5200,11.6600,0.07375643,7.37564322%
2025-06-17,12.4900,11.6700,0.07026564,7.02656384%
2025-06-18,12.5500,11.6700,0.07540703,7.54070266%
2025-06-23,12.5400,11.7200,0.06996587,6.99658703%
2025-06-24,12.5900,11.7600,0.07057823,7.05782313%
2025-06-25,12.6300,11.7700,0.07306712,7.30671198%
2025-06-26,12.6700,11.7800,0.07555178,7.55517827%
2025-06-30,12.6900,11.8100,0.07451312,7.45131245%
2025-07-01,12.7300,11.8000,0.07881356,7.88135593%
2025-07-02,12.7200,11.8100,0.07705334,7.70533446%
2025-07-03,12.7500,11.8100,0.07959356,7.95935648%
2025-07-07,12.6700,11.8100,0.07281964,7.28196444%
2025-07-08,12.7000,11.8000,0.07627119,7.62711864%
2025-07-09,12.7100,11.8400,0.07347973,7.34797297%
2025-07-10,12.7000,11.8400,0.07263514,7.26351351%
2025-07-14,12.5800,11.7100,0.07429547,7.42954740%
2025-07-15,12.5300,11.6800,0.07277397,7.27739726%
2025-07-16,12.5200,11.7000,0.07008547,7.00854701%
2025-07-17,12.5300,11.7100,0.07002562,7.00256191%
2025-07-21,12.5300,11.7600,0.06547619,6.54761905%
2025-07-22,12.5600,11.8100,0.06350550,6.35055038%
2025-07-23,12.6200,11.8200,0.06768190,6.76818951%
2025-07-24,12.5600,11.8100,0.06350550,6.35055038%
2025-07-28,12.6200,11.8400,0.06587838,6.58783784%
2025-07-29,12.6200,11.8700,0.06318450,6.31844987%
2025-07-30,12.6100,11.8600,0.06323777,6.32377740%
2025-07-31,12.6300,11.8800,0.06313131,6.31313131%
2025-08-04,12.7200,11.9300,0.06621961,6.62196144%
2025-08-05,12.7200,11.9200,0.06711409,6.71140940%
2025-08-06,12.7100,11.9400,0.06448911,6.44891122%
2025-08-07,12.6600,11.9400,0.06030151,6.03015075%
2025-08-11,12.6300,11.8300,0.06762468,6.76246830%
2025-08-12,12.6700,11.8500,0.06919831,6.91983122%
2025-08-13,12.6700,11.8700,0.06739680,6.73967987%
2025-08-14,12.6800,11.8500,0.07004219,7.00421941%
2025-08-18,12.7200,11.8500,0.07341772,7.34177215%
2025-08-19,12.7300,11.8600,0.07335582,7.33558179%
2025-08-20,12.8000,11.8500,0.08016878,8.01687764%
2025-08-21,12.8100,11.8300,0.08284024,8.28402367%
2025-08-25,12.8800,11.8700,0.08508846,8.50884583%
2025-08-26,12.9100,11.9000,0.08487395,8.48739496%
2025-08-27,13.0000,11.9200,0.09060403,9.06040268%
2025-08-28,13.0200,11.9200,0.09228188,9.22818792%
2025-09-02,13.0900,11.8900,0.10092515,10.09251472%
2025-09-03,13.0900,11.9000,0.10000000,10.00000000%
2025-09-04,13.1000,11.9300,0.09807209,9.80720872%
2025-09-08,13.1900,11.9700,0.10192147,10.19214703%
2025-09-09,13.2100,11.9600,0.10451505,10.45150502%
2025-09-10,13.3000,11.9700,0.11111111,11.11111111%
2025-09-11,13.2800,12.0000,0.10666667,10.66666667%
2025-09-15,13.3100,11.9000,0.11848739,11.84873950%
2025-09-16,13.3400,11.9100,0.12006717,12.00671704%
2025-09-17,13.3000,11.8900,0.11858705,11.85870479%
2025-09-18,13.3200,11.8900,0.12026913,12.02691337%
2025-09-22,13.3700,11.9100,0.12258606,12.25860621%
2025-09-23,13.4400,11.9300,0.12657167,12.65716681%
2025-09-24,13.4500,11.9200,0.12835570,12.83557047%
2025-09-25,13.4200,11.9300,0.12489522,12.48952221%
2025-09-29,13.3600,11.9300,0.11986588,11.98658843%
2025-09-30,13.3800,11.9200,0.12248322,12.24832215%
2025-10-01,13.3400,11.9400,0.11725293,11.72529313%
2025-10-02,13.4100,11.9400,0.12311558,12.31155779%
2025-10-06,13.4200,11.9500,0.12301255,12.30125523%
2025-10-07,13.4100,11.9600,0.12123746,12.12374582%
2025-10-08,13.4100,11.9500,0.12217573,12.21757322%
2025-10-09,13.4400,11.9400,0.12562814,12.56281407%
2025-10-13,13.4200,11.9200,0.12583893,12.58389262%
2025-10-14,13.2700,11.8100,0.12362405,12.36240474%
2025-10-15,13.3100,11.8300,0.12510566,12.51056636%
2025-10-16,13.1200,11.8500,0.10717300,10.71729958%
2025-10-20,12.5200,11.8800,0.05387205,5.38720539%
2025-10-21,12.9400,11.8800,0.08922559,8.92255892%
2025-10-22,13.0300,11.8800,0.09680135,9.68013468%
2025-10-23,13.0600,11.8800,0.09932660,9.93265993%
2025-10-27,12.9900,11.9700,0.08521303,8.52130326%
2025-10-28,13.0200,11.9700,0.08771930,8.77192982%
2025-10-29,13.0400,11.9500,0.09121339,9.12133891%
2025-10-30,13.0500,11.9400,0.09296482,9.29648241%
2025-11-03,13.0500,11.9500,0.09205021,9.20502092%
2025-11-04,12.9800,11.9500,0.08619247,8.61924686%
2025-11-05,12.9500,11.9500,0.08368201,8.36820084%
2025-11-06,12.9100,11.9600,0.07943144,7.94314381%
2025-11-10,12.8600,11.9900,0.07256047,7.25604671%
2025-11-11,12.8900,12.0100,0.07327227,7.32722731%
2025-11-12,12.9000,12.0100,0.07410491,7.41049126%
2025-11-13,12.7500,11.9700,0.06516291,6.51629073%
2025-11-17,12.5500,11.8400,0.05996622,5.99662162%
2025-11-18,12.5300,11.8300,0.05917160,5.91715976%
2025-11-19,12.4200,11.8300,0.04987320,4.98732037%
2025-11-20,12.3400,11.8500,0.04135021,4.13502110%
2025-11-24,12.6100,11.8800,0.06144781,6.14478114%
2025-11-25,12.7000,11.9100,0.06633081,6.63308144%
2025-11-26,12.7500,11.9200,0.06963087,6.96308725%
2025-12-01,12.6600,11.9100,0.06297229,6.29722922%
2025-12-02,12.6300,11.9200,0.05956376,5.95637584%
2025-12-03,12.6300,11.9400,0.05778894,5.77889447%
2025-12-04,12.6200,11.9300,0.05783738,5.78373847%
2025-12-08,12.6300,11.9500,0.05690377,5.69037657%
2025-12-09,12.6200,11.9400,0.05695142,5.69514238%
2025-12-10,12.6300,11.9600,0.05602007,5.60200669%
2025-12-11,12.5300,11.8700,0.05560236,5.56023589%
2025-12-15,12.6100,11.8800,0.06144781,6.14478114%
2025-12-16,12.6000,11.8900,0.05971405,5.97140454%
2025-12-17,12.5800,11.8800,0.05892256,5.89225589%
2025-12-18,12.5800,11.9000,0.05714286,5.71428571%
2025-12-22,12.6000,11.9100,0.05793451,5.79345088%
